day;drug concentration (uM);spheroIndex;Name;Index;Wells;multiple;Area (pix2);Centroid;Perimeter (pix);Solidity;Equivalent Diameter (pix);Circularity;Aspect ratio;Mean grey value;Homogeneity;Energy;Correlation;viability score
0;10;14;14_0216_0;0;216;False;1463;(66, 73);174,5685412;0,88;43,15958125;0,60328458;0,955559017;654,1887599;0,968529767;0,928817455;0,901436918;0,026025429
0;10;15;15_0219_0;0;219;False;1598,5;(69, 71);163,1543281;0,932885906;45,11400461;0,754614779;0,921048438;661,9972561;0,96856033;0,923268962;0,917489503;-0,186515575
0;10;18;18_0724_0;0;724;False;1293,5;(81, 73);159,6396089;0,933597979;40,58245127;0,637815379;0,969169655;485,6049701;0,969072136;0,936814099;0,902191836;4,233469786
0;10;19;19_1024_0;0;1024;False;1348;(75, 72);186,0243845;0,796925805;41,42857596;0,489508237;0,764718216;474,1108505;0,969088049;0,933647992;0,904793113;4,320221216
0;10;20;20_1324_0;0;1324;False;1901,5;(80, 82);253,5807338;0,770930468;49,20431886;0,371598272;0,514801146;437,0673328;0,963836632;0,907328242;0,923628948;5,534741237
0;20;5;5_1401_0;0;1401;False;1870;(87, 75);184,3675313;0,918016691;48,7950607;0,691325521;0,974612646;503,7392457;0,960004321;0,910459131;0,92679913;1,123431019
0;20;6;6_1101_0;0;1101;False;1664;(75, 69);212,0243851;0,798656108;46,02901913;0,465148432;0,917343448;443,3319783;0,95603126;0,918517993;0,91043179;0,34700572
0;20;7;7_0801_0;0;801;False;1666;(79, 79);161,5391041;0,968041836;46,0566725;0,802286568;0,784930963;747,3273404;0,961124555;0,920017495;0,908502887;0,420744436
0;20;8;8_0501_0;0;501;False;1857,5;(73, 67);197,2964629;0,899297991;48,63170215;0,599653106;0,882606762;712,2324031;0,961179502;0,910680786;0,91693857;1,203676092
0;20;10;10_0205_0;0;205;False;1891,5;(78, 72);196,1248907;0,877115697;49,0747654;0,617946363;0,860222507;613,8297682;0,955471214;0,908881412;0,905677084;0,199528289
0;20;11;11_0208_0;0;208;False;1601;(69, 77);158,3675306;0,96011994;45,14926922;0,8021746;0,874936442;624,4695017;0,963747062;0,923249226;0,903246996;0,726543227
0;20;12;12_0211_0;0;211;False;1722;(70, 72);173,3969687;0,926553672;46,82433658;0,719714097;0,969838996;499,0453174;0,959706235;0,917348247;0,91261514;3,127389053
0;20;14;14_0217_0;0;217;False;1544;(69, 71);171,0538228;0,905571848;44,33826628;0,663119183;0,86025062;706,2976846;0,9650399;0,925259093;0,90192203;2,016970749
0;20;15;15_0220_0;0;220;False;1265,5;(72, 70);154,4680362;0,896881644;40,1408102;0,666491727;0,821603369;538,0118547;0,968084837;0,938096586;0,896962195;1,312115379
0;20;16;16_0223_0;0;223;False;1674,5;(80, 78);169,2964634;0,927443921;46,17401453;0,734174413;0,899278994;696,5651471;0,954990116;0,91941229;0,884604747;0,958603302
0;20;17;17_0524_0;0;524;False;1715,5;(73, 67);215,4385984;0,828143857;46,73587957;0,464465603;0,70505286;440,5269543;0,952043784;0,91586822;0,894761492;1,383685309
0;20;18;18_0824_0;0;824;False;1601;(71, 69);186,3675313;0,858675248;45,14926922;0,579242863;0,866582838;738,4366279;0,965945929;0,922413277;0,909232155;0,884864586
0;20;19;19_1124_0;0;1124;False;1743;(82, 74);239,338093;0,743759334;47,10898562;0,382369813;0,793901837;598,7077835;0,956771559;0,914430263;0,896669981;0,884864586
0;50;1;1_0405_0;0;405;True;1403,5;(67, 80);188,6101718;0,817890443;42,27282462;0,495783489;0,665791402;375,7239567;0,973858165;0,930969207;0,923800197;0,169165289
0;50;1;1_0405_1;0;405;True;1093,5;(71, 70);134,8111821;0,934615385;37,31336814;0,756095786;0,856379052;486,2666786;0,977511529;0,94677661;0,917129723;0,169165289
0;50;5;5_1502_0;0;1502;False;2308,5;(81, 79);296,8944418;0,705855374;54,21506699;0,329105855;0,598394375;632,805308;0,948289448;0,88748599;0,903871614;0,43375715
0;50;6;6_1201_0;0;1201;False;2087;(73, 67);202,3675307;0,910359869;51,54852985;0,640399005;0,665605118;616,4511503;0,957003312;0,900218325;0,915330806;0,667986011
0;50;7;7_0901_0;0;901;False;1899,5;(81, 71);182,6101717;0,93387414;49,17843547;0,715812425;0,83954251;596,1616844;0,967269023;0,909083347;0,917493262;-0,132295931
0;50;8;8_0701_0;0;701;False;1517,5;(77, 53);165,9827552;0,912233243;43,95612596;0,692169766;0,835103912;583,1946721;0,964322489;0,909329662;0,917701575;0,373031149
0;50;9;9_0401_0;0;401;False;1864,5;(83, 69);188,9533172;0,909512195;48,72325042;0,656240774;0,736036417;548,6353526;0,969128227;0,910364293;0,927084121;1,821780031
0;50;10;10_0203_0;0;203;False;1702,5;(71, 75);188,1248902;0,875771605;46,55846137;0,604511359;0,904786043;537,886171;0,969875666;0,917937681;0,915183089;1,344647166
0;50;11;11_0206_0;0;206;False;2373,5;(65, 69);279,0954525;0,790244714;54,97303029;0,382907241;0,582400704;486,4286539;0,95105459;0,885203653;0,921245494;0,802450728
0;50;12;12_0209_0;0;209;False;1924,5;(80, 70);217,0954527;0,821909033;49,50100508;0,513128724;0,59351178;592,5348504;0,965831022;0,907345854;0,919441658;0,197359503
0;50;13;13_0212_0;0;212;False;2953;(71, 73);286,6518013;0,770515329;61,31783081;0,451610427;0,568155126;460,1954566;0,945899732;0,859630961;0,933514087;-0,498820723
0;50;14;14_0215_0;0;215;False;2144,5;(50, 79);278,7523067;0,712340143;52,25382478;0,34681588;0,429766361;476,5432204;0,963498673;0,896271371;0,934611416;-0,099764145
0;50;15;15_0218_0;0;218;False;1795;(75, 70);181,0538226;0,912093496;47,80653703;0,688111664;0,713278099;510,3742827;0,964708617;0,914084096;0,928981597;0,099764145
1;0;4;4_1504_0;0;1504;False;2631;(69, 66);224,16652;0,901027397;57,87826226;0,657944427;0,866911961;707,228588;0,945335696;0,875482837;0,913465645;100,0677746
1;0;5;5_1401_0;0;1401;False;2804;(77, 76);233,539104;0,903350515;59,75084672;0,646053754;0,898433958;699,2699884;0,949563595;0,867406165;0,914353783;97,24835308
1;0;6;6_1101_0;0;1101;False;2659;(80, 68);226,1665199;0,914688682;58,18542729;0,653238196;0,865860315;650,619935;0,950166621;0,87395961;0,914228831;87,92257435
1;0;7;7_0801_0;0;801;False;2678;(67, 80);214,5096666;0,938661059;58,3929405;0,731352417;0,945473745;598,3580382;0,946854002;0,873473192;0,911009957;91,91314013
1;0;8;8_0501_0;0;501;False;2457,5;(61, 77);217,2964633;0,901834862;55,93734156;0,654030611;0,926851073;682,1216468;0,949283058;0,883253513;0,912759261;95,38319733
1;0;9;9_0203_0;0;203;False;2312;(72, 64);205,1959579;0,914195334;54,25615013;0,690017477;0,944909912;699,1813796;0,959772201;0,890079825;0,910970752;97,81223737
1;0;10;10_0205_0;0;205;False;2601,5;(71, 68);266,7523067;0,810815023;57,55286853;0,459427859;0,843567901;615,4464109;0,956689434;0,87577102;0,918176322;94,60243446
1;0;11;11_0209_0;0;209;False;2310,5;(59, 74);192,4680359;0,949845838;54,23854688;0,783787996;0,946206392;658,4998057;0,961358781;0,890725989;0,924553837;93,99517445
1;0;12;12_0212_0;0;212;False;2433,5;(76, 71);206,6101713;0,923529412;55,66352874;0,716370707;0,956483898;622,086589;0,958011857;0,884840126;0,925044729;99,20026025
1;0;13;13_0214_0;0;214;False;2349;(66, 81);206,5096664;0,926444488;54,68857002;0,692168945;0,898266296;633,4048622;0,958957751;0,888371891;0,914081354;92,52040014
1;0;14;14_0217_0;0;217;False;2391,5;(70, 73);211,7817447;0,914181957;55,18108708;0,670043819;0,867298364;595,7252054;0,959688363;0,88626102;0,918743542;94,51568303
1;0;15;15_0220_0;0;220;False;2444,5;(73, 73);220,9533173;0,903029184;55,7891931;0,62921469;0,875413527;532,7005725;0,958247133;0,883625638;0,923447308;103,2775775
1;0;16;16_0324_0;0;324;False;2397;(68, 71);230,16652;0,872588278;55,2445037;0,568582639;0,841499608;602,0348748;0,954789893;0,885409565;0,907006506;111,6924662
1;0;18;18_0724_0;0;724;False;2032,5;(72, 73);191,9827548;0,928294131;50,87100721;0,692972467;0,79751887;517,4644179;0,957550029;0,903047493;0,919609409;99,28701168
